30
"459",0,8
"460",0,10
"461",0,11
"462",0,12
"463",0,13
"464",0,14
"465",0,16
"466",0,17
"467",0,18
"468",0,20
"469",0,21
"470",0,22
"471",0,23
"472",0,25
"473",0,26
"474",0,28
"1",1,6
"2",1,7
"3",1,8
"4",1,9
"5",1,12
"6",1,14
"7",1,18
"8",1,19
"9",1,21
"10",1,22
"11",1,23
"12",1,24
"13",1,26
"14",1,27
"15",1,28
"16",2,4
"17",2,6
"18",2,7
"19",2,9
"20",2,11
"21",2,12
"22",2,13
"23",2,14
"24",2,15
"25",2,16
"26",2,17
"27",2,19
"28",2,20
"29",2,21
"30",2,22
"31",2,24
"32",2,25
"33",2,26
"34",2,27
"35",2,28
"36",3,4
"37",3,6
"38",3,8
"39",3,11
"40",3,17
"41",3,20
"42",3,22
"43",3,23
"44",3,26
"45",3,28
"46",3,29
"47",4,2
"48",4,3
"49",4,4
"50",4,5
"51",4,6
"52",4,7
"53",4,9
"54",4,12
"55",4,15
"56",4,20
"57",4,21
"58",4,23
"59",4,24
"60",4,25
"61",4,26
"62",4,29
"63",5,4
"64",5,8
"65",5,9
"66",5,11
"67",5,12
"68",5,15
"69",5,18
"70",5,19
"71",5,20
"72",5,21
"73",5,22
"74",5,24
"75",5,25
"76",6,1
"77",6,2
"78",6,3
"79",6,4
"80",6,8
"81",6,13
"82",6,14
"83",6,16
"84",6,17
"85",6,20
"86",6,23
"87",6,24
"88",6,29
"89",7,1
"90",7,2
"91",7,4
"92",7,9
"93",7,11
"94",7,13
"95",7,14
"96",7,15
"97",7,21
"98",7,22
"99",7,23
"100",7,24
"101",7,26
"102",7,28
"103",8,1
"104",8,3
"105",8,5
"106",8,6
"107",8,8
"108",8,9
"109",8,11
"110",8,13
"111",8,14
"112",8,17
"113",8,18
"114",8,21
"115",8,25
"116",8,27
"117",8,0
"118",9,1
"119",9,2
"120",9,4
"121",9,5
"122",9,7
"123",9,8
"124",9,9
"125",9,10
"126",9,12
"127",9,13
"128",9,17
"129",9,22
"130",9,24
"131",9,25
"132",9,27
"133",9,28
"134",9,29
"135",10,9
"136",10,10
"137",10,11
"138",10,12
"139",10,17
"140",10,18
"141",10,20
"142",10,22
"143",10,23
"144",10,28
"145",10,0
"146",11,2
"147",11,3
"148",11,5
"149",11,7
"150",11,8
"151",11,10
"152",11,12
"153",11,13
"154",11,14
"155",11,19
"156",11,21
"157",11,22
"158",11,24
"159",11,25
"160",11,26
"161",11,27
"162",11,29
"163",11,0
"164",12,1
"165",12,2
"166",12,4
"167",12,5
"168",12,9
"169",12,10
"170",12,11
"171",12,13
"172",12,15
"173",12,16
"174",12,17
"175",12,18
"176",12,19
"177",12,20
"178",12,22
"179",12,23
"180",12,26
"181",12,27
"182",12,29
"183",12,0
"184",13,2
"185",13,6
"186",13,7
"187",13,8
"188",13,9
"189",13,11
"190",13,12
"191",13,14
"192",13,16
"193",13,17
"194",13,20
"195",13,21
"196",13,22
"197",13,24
"198",13,25
"199",13,26
"200",13,28
"201",13,29
"202",13,0
"203",14,1
"204",14,2
"205",14,6
"206",14,7
"207",14,8
"208",14,11
"209",14,13
"210",14,14
"211",14,17
"212",14,21
"213",14,22
"214",14,23
"215",14,26
"216",14,28
"217",14,29
"218",14,0
"219",15,2
"220",15,4
"221",15,5
"222",15,7
"223",15,12
"224",15,17
"225",15,20
"226",15,22
"227",15,26
"228",15,27
"229",15,28
"230",16,2
"231",16,6
"232",16,12
"233",16,13
"234",16,16
"235",16,18
"236",16,19
"237",16,21
"238",16,22
"239",16,23
"240",16,25
"241",16,27
"242",16,28
"243",16,0
"244",17,2
"245",17,3
"246",17,6
"247",17,8
"248",17,9
"249",17,10
"250",17,12
"251",17,13
"252",17,14
"253",17,15
"254",17,19
"255",17,20
"256",17,21
"257",17,22
"258",17,24
"259",17,25
"260",17,26
"261",17,27
"262",17,28
"263",17,0
"264",18,1
"265",18,5
"266",18,8
"267",18,10
"268",18,12
"269",18,16
"270",18,20
"271",18,21
"272",18,25
"273",18,27
"274",18,0
"275",19,1
"276",19,2
"277",19,5
"278",19,11
"279",19,12
"280",19,16
"281",19,17
"282",19,20
"283",19,21
"284",19,23
"285",19,24
