50
"1304",0,3
"1305",0,5
"1306",0,8
"1307",0,10
"1308",0,14
"1309",0,17
"1310",0,18
"1311",0,21
"1312",0,23
"1313",0,27
"1314",0,28
"1315",0,29
"1316",0,30
"1317",0,34
"1318",0,36
"1319",0,37
"1320",0,38
"1321",0,42
"1322",0,45
"1323",0,47
"1324",0,48
"1325",0,49
"1",1,4
"2",1,6
"3",1,7
"4",1,8
"5",1,9
"6",1,11
"7",1,12
"8",1,15
"9",1,18
"10",1,19
"11",1,20
"12",1,21
"13",1,22
"14",1,23
"15",1,24
"16",1,26
"17",1,31
"18",1,32
"19",1,35
"20",1,37
"21",1,38
"22",1,39
"23",1,41
"24",1,43
"25",1,44
"26",1,45
"27",1,46
"28",1,47
"29",1,48
"30",2,2
"31",2,3
"32",2,5
"33",2,6
"34",2,8
"35",2,11
"36",2,13
"37",2,14
"38",2,20
"39",2,22
"40",2,23
"41",2,24
"42",2,27
"43",2,29
"44",2,32
"45",2,33
"46",2,35
"47",2,36
"48",2,37
"49",2,40
"50",2,42
"51",2,43
"52",2,44
"53",2,45
"54",2,46
"55",2,49
"56",3,2
"57",3,5
"58",3,6
"59",3,8
"60",3,11
"61",3,12
"62",3,14
"63",3,15
"64",3,16
"65",3,17
"66",3,18
"67",3,20
"68",3,22
"69",3,24
"70",3,25
"71",3,27
"72",3,29
"73",3,33
"74",3,34
"75",3,35
"76",3,36
"77",3,38
"78",3,39
"79",3,40
"80",3,41
"81",3,44
"82",3,47
"83",3,48
"84",3,0
"85",4,1
"86",4,6
"87",4,12
"88",4,14
"89",4,16
"90",4,18
"91",4,19
"92",4,20
"93",4,24
"94",4,25
"95",4,27
"96",4,28
"97",4,29
"98",4,30
"99",4,31
"100",4,32
"101",4,33
"102",4,35
"103",4,38
"104",4,40
"105",4,45
"106",4,46
"107",4,49
"108",5,2
"109",5,3
"110",5,11
"111",5,17
"112",5,21
"113",5,23
"114",5,28
"115",5,29
"116",5,31
"117",5,32
"118",5,34
"119",5,35
"120",5,37
"121",5,39
"122",5,40
"123",5,42
"124",5,44
"125",5,45
"126",5,47
"127",5,49
"128",5,0
"129",6,1
"130",6,2
"131",6,3
"132",6,4
"133",6,6
"134",6,7
"135",6,8
"136",6,9
"137",6,10
"138",6,11
"139",6,13
"140",6,14
"141",6,15
"142",6,18
"143",6,19
"144",6,23
"145",6,24
"146",6,25
"147",6,26
"148",6,27
"149",6,28
"150",6,29
"151",6,31
"152",6,35
"153",6,38
"154",6,43
"155",6,44
"156",6,45
"157",6,48
"158",7,1
"159",7,6
"160",7,7
"161",7,8
"162",7,9
"163",7,10
"164",7,20
"165",7,21
"166",7,22
"167",7,24
"168",7,25
"169",7,26
"170",7,27
"171",7,29
"172",7,30
"173",7,31
"174",7,32
"175",7,33
"176",7,34
"177",7,36
"178",7,38
"179",7,40
"180",7,42
"181",7,45
"182",8,1
"183",8,2
"184",8,3
"185",8,6
"186",8,7
"187",8,8
"188",8,9
"189",8,10
"190",8,11
"191",8,12
"192",8,14
"193",8,15
"194",8,16
"195",8,18
"196",8,20
"197",8,34
"198",8,36
"199",8,37
"200",8,38
"201",8,39
"202",8,40
"203",8,41
"204",8,42
"205",8,43
"206",8,45
"207",8,47
"208",8,48
"209",8,49
"210",8,0
"211",9,1
"212",9,6
"213",9,7
"214",9,8
"215",9,9
"216",9,11
"217",9,12
"218",9,14
"219",9,15
"220",9,16
"221",9,17
"222",9,21
"223",9,22
"224",9,25
"225",9,27
"226",9,28
"227",9,30
"228",9,32
"229",9,33
"230",9,35
"231",9,37
"232",9,39
"233",9,40
"234",9,43
"235",9,44
"236",9,46
"237",9,47
"238",9,49
"239",10,6
"240",10,7
"241",10,8
"242",10,15
"243",10,16
"244",10,17
"245",10,18
"246",10,20
