80
"3883",0,1
"3884",0,3
"3885",0,4
"3886",0,5
"3887",0,11
"3888",0,14
"3889",0,16
"3890",0,17
"3891",0,20
"3892",0,21
"3893",0,22
"3894",0,23
"3895",0,27
"3896",0,28
"3897",0,29
"3898",0,32
"3899",0,33
"3900",0,34
"3901",0,35
"3902",0,37
"3903",0,38
"3904",0,40
"3905",0,42
"3906",0,44
"3907",0,45
"3908",0,46
"3909",0,53
"3910",0,54
"3911",0,55
"3912",0,56
"3913",0,57
"3914",0,59
"3915",0,62
"3916",0,63
"3917",0,65
"3918",0,67
"3919",0,68
"3920",0,69
"3921",0,71
"3922",0,72
"3923",0,74
"3924",0,75
"3925",0,76
"3926",0,78
"3927",0,79
"3928",0,0
"1",1,1
"2",1,2
"3",1,3
"4",1,4
"5",1,6
"6",1,8
"7",1,9
"8",1,10
"9",1,11
"10",1,12
"11",1,13
"12",1,14
"13",1,15
"14",1,18
"15",1,20
"16",1,22
"17",1,23
"18",1,24
"19",1,25
"20",1,26
"21",1,27
"22",1,28
"23",1,29
"24",1,30
"25",1,31
"26",1,32
"27",1,33
"28",1,34
"29",1,35
"30",1,36
"31",1,37
"32",1,39
"33",1,41
"34",1,42
"35",1,43
"36",1,44
"37",1,46
"38",1,48
"39",1,49
"40",1,50
"41",1,52
"42",1,53
"43",1,57
"44",1,58
"45",1,59
"46",1,60
"47",1,61
"48",1,62
"49",1,63
"50",1,65
"51",1,66
"52",1,67
"53",1,69
"54",1,73
"55",1,75
"56",1,76
"57",1,77
"58",1,79
"59",1,0
"60",2,1
"61",2,2
"62",2,3
"63",2,4
"64",2,6
"65",2,8
"66",2,9
"67",2,10
"68",2,11
"69",2,12
"70",2,18
"71",2,19
"72",2,20
"73",2,22
"74",2,23
"75",2,25
"76",2,26
"77",2,27
"78",2,28
"79",2,31
"80",2,32
"81",2,34
"82",2,35
"83",2,36
"84",2,37
"85",2,38
"86",2,39
"87",2,40
"88",2,41
"89",2,42
"90",2,44
"91",2,46
"92",2,47
"93",2,49
"94",2,50
"95",2,52
"96",2,54
"97",2,57
"98",2,58
"99",2,59
"100",2,60
"101",2,64
"102",2,65
"103",2,68
"104",2,69
"105",2,70
"106",2,71
"107",2,72
"108",2,74
"109",2,75
"110",2,76
"111",3,1
"112",3,2
"113",3,4
"114",3,5
"115",3,7
"116",3,10
"117",3,11
"118",3,12
"119",3,16
"120",3,17
"121",3,18
"122",3,19
"123",3,20
"124",3,21
"125",3,22
"126",3,23
"127",3,27
"128",3,30
"129",3,33
"130",3,39
"131",3,40
"132",3,42
"133",3,44
"134",3,47
"135",3,48
"136",3,49
"137",3,50
"138",3,52
"139",3,53
"140",3,58
"141",3,59
"142",3,62
"143",3,65
"144",3,66
"145",3,67
"146",3,68
"147",3,70
"148",3,73
"149",3,74
"150",3,75
"151",3,76
"152",3,0
"153",4,1
"154",4,2
"155",4,3
"156",4,4
"157",4,5
"158",4,7
"159",4,8
"160",4,12
"161",4,13
"162",4,16
"163",4,17
"164",4,18
"165",4,20
"166",4,22
"167",4,23
"168",4,26
"169",4,29
"170",4,30
"171",4,31
"172",4,32
"173",4,33
"174",4,34
"175",4,36
"176",4,37
"177",4,39
"178",4,40
"179",4,41
"180",4,44
"181",4,45
"182",4,46
"183",4,49
"184",4,50
"185",4,51
"186",4,52
"187",4,57
"188",4,58
"189",4,59
"190",4,61
"191",4,63
"192",4,65
"193",4,66
"194",4,67
"195",4,68
"196",4,69
"197",4,70
"198",4,71
"199",4,72
"200",4,73
"201",4,74
"202",4,75
"203",4,77
"204",4,78
"205",4,0
"206",5,3
"207",5,4
"208",5,5
"209",5,6
"210",5,7
"211",5,8
"212",5,9
"213",5,11
"214",5,14
"215",5,15
"216",5,19
"217",5,22
"218",5,23
"219",5,24
"220",5,25
"221",5,26
"222",5,28
"223",5,30
"224",5,33
"225",5,36
"226",5,37
"227",5,39
"228",5,40
"229",5,41
"230",5,42
"231",5,43
"232",5,44
"233",5,45
"234",5,51
"235",5,52
"236",5,53
"237",5,54
"238",5,56
"239",5,57
"240",5,58
"241",5,60
"242",5,61
"243",5,63
"244",5,65
"245",5,67
"246",5,69
"247",5,70
"248",5,71
"249",5,74
"250",5,78
"251",5,0
"252",6,1
"253",6,2
"254",6,5
"255",6,6
"256",6,7
"257",6,8
"258",6,9
"259",6,11
"260",6,12
"261",6,13
"262",6,14
"263",6,15
"264",6,17
"265",6,18
"266",6,19
"267",6,21
"268",6,24
"269",6,26
"270",6,27
"271",6,28
"272",6,29
"273",6,30
"274",6,31
"275",6,32
"276",6,33
"277",6,34
"278",6,35
"279",6,39
"280",6,40
"281",6,41
"282",6,42
"283",6,43
"284",6,44
"285",6,45
"286",6,46
"287",6,49
"288",6,50
"289",6,51
"290",6,52
"291",6,53
"292",6,54
"293",6,55
"294",6,57
"295",6,58
"296",6,60
"297",6,61
"298",6,62
"299",6,63
"300",6,65
"301",6,66
"302",6,67
"303",6,68
"304",6,69
"305",6,75
"306",6,76
"307",6,78
"308",6,79
"309",7,3
"310",7,4
"311",7,5
"312",7,6
"313",7,10
"314",7,11
"315",7,12
"316",7,14
"317",7,16
"318",7,17
"319",7,19
"320",7,20
"321",7,22
"322",7,23
"323",7,24
"324",7,26
"325",7,28
"326",7,31
"327",7,35
"328",7,38
"329",7,42
"330",7,46
"331",7,47
"332",7,49
"333",7,50
"334",7,52
"335",7,54
"336",7,56
"337",7,57
"338",7,58
"339",7,59
"340",7,60
"341",7,61
"342",7,62
"343",7,64
"344",7,65
"345",7,66
"346",7,67
"347",7,68
"348",7,69
"349",7,70
"350",7,72
"351",7,73
"352",7,75
"353",7,76
"354",7,78
"355",8,1
"356",8,2
"357",8,4
"358",8,5
"359",8,6
"360",8,8
"361",8,9
"362",8,10
"363",8,15
"364",8,16
