40
"846",0,1
"847",0,2
"848",0,4
"849",0,5
"850",0,6
"851",0,7
"852",0,8
"853",0,11
"854",0,12
"855",0,13
"856",0,14
"857",0,17
"858",0,19
"859",0,20
"860",0,22
"861",0,26
"862",0,27
"863",0,30
"864",0,31
"865",0,32
"866",0,33
"867",0,34
"868",0,38
"869",0,0
"1",1,2
"2",1,3
"3",1,4
"4",1,7
"5",1,8
"6",1,10
"7",1,13
"8",1,15
"9",1,16
"10",1,17
"11",1,20
"12",1,22
"13",1,25
"14",1,26
"15",1,30
"16",1,32
"17",1,34
"18",1,35
"19",1,36
"20",1,38
"21",1,0
"22",2,1
"23",2,6
"24",2,8
"25",2,10
"26",2,11
"27",2,12
"28",2,13
"29",2,14
"30",2,15
"31",2,23
"32",2,24
"33",2,28
"34",2,29
"35",2,32
"36",2,34
"37",2,35
"38",2,36
"39",2,37
"40",2,38
"41",2,0
"42",3,1
"43",3,3
"44",3,6
"45",3,8
"46",3,9
"47",3,11
"48",3,13
"49",3,14
"50",3,16
"51",3,17
"52",3,18
"53",3,20
"54",3,21
"55",3,22
"56",3,23
"57",3,24
"58",3,27
"59",3,28
"60",3,33
"61",3,36
"62",3,37
"63",3,38
"64",4,1
"65",4,4
"66",4,7
"67",4,8
"68",4,10
"69",4,11
"70",4,12
"71",4,13
"72",4,14
"73",4,15
"74",4,16
"75",4,19
"76",4,20
"77",4,21
"78",4,22
"79",4,26
"80",4,28
"81",4,29
"82",4,34
"83",4,35
"84",4,37
"85",4,38
"86",4,0
"87",5,8
"88",5,9
"89",5,10
"90",5,11
"91",5,12
"92",5,13
"93",5,15
"94",5,16
"95",5,17
"96",5,21
"97",5,22
"98",5,23
"99",5,24
"100",5,25
"101",5,28
"102",5,30
"103",5,31
"104",5,32
"105",5,35
"106",5,36
"107",5,39
"108",5,0
"109",6,2
"110",6,3
"111",6,7
"112",6,9
"113",6,11
"114",6,13
"115",6,14
"116",6,15
"117",6,16
"118",6,21
"119",6,22
"120",6,23
"121",6,25
"122",6,26
"123",6,28
"124",6,29
"125",6,34
"126",6,35
"127",6,36
"128",6,37
"129",6,38
"130",6,39
"131",6,0
"132",7,1
"133",7,4
"134",7,6
"135",7,8
"136",7,10
"137",7,12
"138",7,13
"139",7,15
"140",7,16
"141",7,17
"142",7,18
"143",7,19
"144",7,25
"145",7,27
"146",7,32
"147",7,35
"148",7,36
"149",7,37
"150",7,39
"151",7,0
"152",8,1
"153",8,2
"154",8,3
"155",8,4
"156",8,5
"157",8,7
"158",8,8
"159",8,9
"160",8,10
"161",8,14
"162",8,16
"163",8,17
"164",8,18
"165",8,20
"166",8,21
"167",8,22
"168",8,23
"169",8,24
"170",8,28
"171",8,29
"172",8,33
"173",8,34
"174",8,36
"175",8,37
"176",8,0
"177",9,3
"178",9,5
"179",9,6
"180",9,8
"181",9,12
"182",9,13
"183",9,14
"184",9,15
"185",9,16
"186",9,17
"187",9,19
"188",9,21
"189",9,22
"190",9,23
"191",9,28
"192",9,29
"193",9,32
"194",9,33
"195",9,34
"196",9,36
"197",10,1
"198",10,2
"199",10,4
"200",10,5
"201",10,7
"202",10,8
"203",10,10
"204",10,12
"205",10,14
"206",10,15
"207",10,17
"208",10,19
"209",10,20
"210",10,21
"211",10,25
"212",10,27
"213",10,28
"214",10,30
"215",10,31
"216",10,32
"217",10,35
"218",10,39
"219",11,2
"220",11,3
"221",11,4
"222",11,5
"223",11,6
"224",11,11
"225",11,14
"226",11,15
"227",11,17
"228",11,18
"229",11,19
"230",11,21
"231",11,26
"232",11,27
"233",11,32
"234",11,33
"235",11,34
"236",11,36
"237",11,37
"238",11,38
"239",11,0
"240",12,2
"241",12,4
"242",12,5
"243",12,7
"244",12,9
"245",12,10
"246",12,12
"247",12,15
"248",12,16
"249",12,18
"250",12,19
"251",12,21
"252",12,23
"253",12,27
"254",12,28
"255",12,30
"256",12,31
"257",12,33
"258",12,34
"259",12,35
"260",12,36
"261",12,37
"262",12,38
"263",12,0
"264",13,1
"265",13,2
"266",13,3
"267",13,4
"268",13,5
"269",13,6
"270",13,7
"271",13,9
"272",13,13
"273",13,15
"274",13,16
"275",13,17
"276",13,18
"277",13,19
"278",13,20
"279",13,21
"280",13,23
"281",13,24
"282",13,26
"283",13,27
"284",13,33
"285",13,34
"286",13,37
"287",13,38
"288",13,39
"289",13,0
"290",14,2
"291",14,3
"292",14,4
"293",14,6
"294",14,8
"295",14,9
"296",14,10
"297",14,11
"298",14,14
"299",14,15
"300",14,16
"301",14,18
"302",14,19
"303",14,20
"304",14,24
"305",14,25
"306",14,26
"307",14,29
"308",14,32
"309",14,35
"310",14,36
"311",14,37
"312",14,39
"313",14,0
"314",15,1
"315",15,2
"316",15,4
"317",15,5
"318",15,6
"319",15,7
"320",15,9
"321",15,10
"322",15,11
"323",15,12
"324",15,13
"325",15,14
"326",15,15
"327",15,18
"328",15,19
"329",15,20
"330",15,24
"331",15,26
"332",15,28
"333",15,29
"334",15,30
"335",15,32
"336",15,34
"337",15,35
"338",15,36
"339",15,37
"340",16,1
"341",16,3
"342",16,4
"343",16,5
"344",16,6
"345",16,7
"346",16,8
"347",16,9
"348",16,12
"349",16,13
"350",16,14
"351",16,17
"352",16,18
"353",16,19
"354",16,21
"355",16,23
"356",16,26
"357",16,27
"358",16,31
"359",16,32
"360",16,36
"361",16,37
"362",17,1
"363",17,3
"364",17,5
"365",17,7
"366",17,8
"367",17,9
"368",17,10
"369",17,11
"370",17,13
"371",17,16
"372",17,19
"373",17,22
"374",17,27
"375",17,28
"376",17,30
"377",17,31
"378",17,33
"379",17,35
"380",17,37
"381",17,38
"382",17,0
"383",18,3
"384",18,7
"385",18,8
"386",18,11
"387",18,12
"388",18,13
"389",18,14
"390",18,15
"391",18,16
"392",18,20
"393",18,21
"394",18,22
"395",18,23
"396",18,26
"397",18,28
"398",18,29
"399",18,30
"400",18,32
"401",18,38
"402",18,39
"403",19,4
"404",19,7
"405",19,9
"406",19,10
"407",19,11
"408",19,12
"409",19,13
"410",19,14
"411",19,15
"412",19,16
"413",19,17
"414",19,20
"415",19,21
"416",19,24
"417",19,25
"418",19,27
"419",19,29
"420",19,31
"421",19,33
"422",19,36
"423",19,37
"424",19,39
"425",19,0
"426",20,1
"427",20,3
"428",20,4
"429",20,8
"430",20,10
"431",20,13
"432",20,14
"433",20,15
"434",20,18
"435",20,19
"436",20,20
"437",20,26
"438",20,27
"439",20,28
"440",20,29
"441",20,30
"442",20,31
"443",20,34
"444",20,35
"445",20,38
"446",20,39
"447",20,0
"448",21,3
"449",21,4
"450",21,5
"451",21,6
"452",21,8
"453",21,9
"454",21,10
"455",21,11
"456",21,12
"457",21,13
"458",21,16
"459",21,18
"460",21,19
"461",21,23
"462",21,27
"463",21,28
"464",21,29
"465",21,30
"466",21,35
"467",21,37
"468",21,39
"469",22,1
"470",22,3
"471",22,4
